position,track_title,artist_raw,release_id,artist_clean,cover_url,thumb_url,styles,genres,year,album_title,album_artist,spotify_uri,found_name,found_artist,track_id,match_score,search_strategy,status,bpm,energy,danceability,valence,key,mode,camelot
A1,Frantic Situation (Vocal),Afrika Bambaataa & Soulsonic Force,6484114,Afrika Bambaataa & Soulsonic Force,https://i.discogs.com/DQ8OpA_gvA-u549UJX-4LolWg0ba3j154oaPLUQspPE/rs:fit/g:sm/q:90/h:600/w:597/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0ODQx/MTQtMTQyMDMyMzYw/OC0yMDY0LmpwZWc.jpeg,https://i.discogs.com/H_13KlUfrGwDXKdEso8i13TMu88CxM_BNjWMfUW8O6o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0ODQx/MTQtMTQyMDMyMzYw/OC0yMDY0LmpwZWc.jpeg,Electro,"Electronic, Hip Hop",1984,Frantic Situation,Afrika Bambaataa & Soulsonic Force,spotify:track:0uAUUNyWyXx6xhKQBKALc1,Frantic Situation - Vocal Version,Afrika Bambaataa,0uAUUNyWyXx6xhKQBKALc1,88.5,field,ACEITO,,,,,,,
B1,Frantic Situation (Instrumental),Afrika Bambaataa & Soulsonic Force,6484114,Afrika Bambaataa & Soulsonic Force,https://i.discogs.com/DQ8OpA_gvA-u549UJX-4LolWg0ba3j154oaPLUQspPE/rs:fit/g:sm/q:90/h:600/w:597/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0ODQx/MTQtMTQyMDMyMzYw/OC0yMDY0LmpwZWc.jpeg,https://i.discogs.com/H_13KlUfrGwDXKdEso8i13TMu88CxM_BNjWMfUW8O6o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0ODQx/MTQtMTQyMDMyMzYw/OC0yMDY0LmpwZWc.jpeg,Electro,"Electronic, Hip Hop",1984,Frantic Situation,Afrika Bambaataa & Soulsonic Force,spotify:track:6DQtVbl8NaxVsmxirL67Sv,Frantic Situation - Frantic Mix,Afrika Bambaataa,6DQtVbl8NaxVsmxirL67Sv,88.5,field,ACEITO,,,,,,,
B2,Frantic Situation (Frantic Mix),Afrika Bambaataa & Soulsonic Force,6484114,Afrika Bambaataa & Soulsonic Force,https://i.discogs.com/DQ8OpA_gvA-u549UJX-4LolWg0ba3j154oaPLUQspPE/rs:fit/g:sm/q:90/h:600/w:597/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0ODQx/MTQtMTQyMDMyMzYw/OC0yMDY0LmpwZWc.jpeg,https://i.discogs.com/H_13KlUfrGwDXKdEso8i13TMu88CxM_BNjWMfUW8O6o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0ODQx/MTQtMTQyMDMyMzYw/OC0yMDY0LmpwZWc.jpeg,Electro,"Electronic, Hip Hop",1984,Frantic Situation,Afrika Bambaataa & Soulsonic Force,spotify:track:6DQtVbl8NaxVsmxirL67Sv,Frantic Situation - Frantic Mix,Afrika Bambaataa,6DQtVbl8NaxVsmxirL67Sv,88.5,field,ACEITO,,,,,,,
A1,À Mercê Do Teu Amor,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:4eqpI1FMneCsdIgSB9ObD5,A Merce Do Teu Amor,Agepê,4eqpI1FMneCsdIgSB9ObD5,100.0,field,ACEITO,,,,,,,
A2,Vozes D'África,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:51qt5kp9KhlrhiDLBtB6xk,Vozes D'Africa,Agepê,51qt5kp9KhlrhiDLBtB6xk,100.0,field,ACEITO,,,,,,,
A3,Flor Da Minha Paixão,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:1VFxEzX8ogSDDfzXje3XOu,Flor Da Minha Paixão,Agepê,1VFxEzX8ogSDDfzXje3XOu,100.0,field,ACEITO,,,,,,,
A4,Deusa Do Gantois,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:0KEQvGrew2HCWU7ozHB3Zv,Deusa Do Gantois,Agepê,0KEQvGrew2HCWU7ozHB3Zv,100.0,field,ACEITO,,,,,,,
A5,Ilusão,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:40hU0ocglU8qiS7XTcYHXP,Ilusão,Agepê,40hU0ocglU8qiS7XTcYHXP,100.0,field,ACEITO,,,,,,,
A6,Alegria Geral (Pot-Pourri),Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:2R4ulEg7KFOsHop9JuYqGV,Pot Pourri Alegria Geral: Império Do Samba / Recordar / A Lua é Dos Namorados / Na Cadência Do Samba,Agepê,2R4ulEg7KFOsHop9JuYqGV,51.2,field,REJEITADO,,,,,,,
A6.1,Império Do Samba,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:2R4ulEg7KFOsHop9JuYqGV,Pot Pourri Alegria Geral: Império Do Samba / Recordar / A Lua é Dos Namorados / Na Cadência Do Samba,Agepê,2R4ulEg7KFOsHop9JuYqGV,53.9,field,REJEITADO,,,,,,,
A6.2,Recordar,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:2R4ulEg7KFOsHop9JuYqGV,Pot Pourri Alegria Geral: Império Do Samba / Recordar / A Lua é Dos Namorados / Na Cadência Do Samba,Agepê,2R4ulEg7KFOsHop9JuYqGV,45.4,field,REJEITADO,,,,,,,
A6.3,A Lua É Dos Namorados,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:2R4ulEg7KFOsHop9JuYqGV,Pot Pourri Alegria Geral: Império Do Samba / Recordar / A Lua é Dos Namorados / Na Cadência Do Samba,Agepê,2R4ulEg7KFOsHop9JuYqGV,59.0,field,REVISAR,,,,,,,
A6.4,Na Cadência Do Samba,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:2R4ulEg7KFOsHop9JuYqGV,Pot Pourri Alegria Geral: Império Do Samba / Recordar / A Lua é Dos Namorados / Na Cadência Do Samba,Agepê,2R4ulEg7KFOsHop9JuYqGV,57.8,field,REVISAR,,,,,,,
B1,Amor Atrevido,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:6Si7KBXvFnDrtQQAF4qmXP,Amor Atrevido,Agepê,6Si7KBXvFnDrtQQAF4qmXP,100.0,field,ACEITO,,,,,,,
B2,Ninguém Faz Amor Com Você,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:4uuc5971sDHIIPf2dQNjYK,Ninguém Faz Amor Como Você,Agepê,4uuc5971sDHIIPf2dQNjYK,98.7,field,ACEITO,,,,,,,
B3,Infinito Amor,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:4nMVEjZvAEFBYiQJmniYlB,Infinito Amor,Agepê,4nMVEjZvAEFBYiQJmniYlB,100.0,field,ACEITO,,,,,,,
B4,Banho De Amor,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:7jeiBxr3MdzminqAtKouDK,Banho De Amor,Agepê,7jeiBxr3MdzminqAtKouDK,100.0,field,ACEITO,,,,,,,
B5,A Luz Do Teu Olhar,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988,Canto Pra Gente Cantar,Agepê,spotify:track:5hEpHO1Hx4yrAeqBLPnuPQ,A Luz Do Teu Olhar,Agepê,5hEpHO1Hx4yrAeqBLPnuPQ,100.0,field,ACEITO,,,,,,,
A1,Estrela Amante,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:0A4d6hN1JTKvdl30bUFGUS,Glorioso Santo Antonio,Antonio Carlos & Jocafi,0A4d6hN1JTKvdl30bUFGUS,54.7,field,REJEITADO,,,,,,,
A2,Reflexão,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:3QHaThI3QPSnqEvydZSuVK,Você Abusou,Antonio Carlos & Jocafi,3QHaThI3QPSnqEvydZSuVK,46.9,field,REJEITADO,,,,,,,
A3,Se Dê Pra Mim,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:1axUEr2LTBbGLdOUD5I7Z6,Se La... a Vida Tem Sempre Razao,Antônio Carlos Jobim,1axUEr2LTBbGLdOUD5I7Z6,50.8,field,REJEITADO,,,,,,,
A4,Recado (Pra Quem Se Ama),Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:204tfkWrfEkzlG6H0iF46C,Corcovado (Quiet Nights Of Quiet Stars),Stan Getz,204tfkWrfEkzlG6H0iF46C,52.3,field,REJEITADO,,,,,,,
A5,Fugir,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:0MSOu5Zsf0EmnLy7Jicdxn,Praia do Futuro,BaianaSystem,0MSOu5Zsf0EmnLy7Jicdxn,29.6,field,REJEITADO,,,,,,,
B1,Esse É Você,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:3QHaThI3QPSnqEvydZSuVK,Você Abusou,Antonio Carlos & Jocafi,3QHaThI3QPSnqEvydZSuVK,69.0,field,REVISAR,,,,,,,
B2,Esporas Do Tempo,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:3QHaThI3QPSnqEvydZSuVK,Você Abusou,Antonio Carlos & Jocafi,3QHaThI3QPSnqEvydZSuVK,52.8,field,REJEITADO,,,,,,,
B3,Teorema A Nordestina,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:2GjgVelkVqRXhe76MsmMCc,Samba Da Benção,Vinícius de Moraes,2GjgVelkVqRXhe76MsmMCc,36.1,field,REJEITADO,,,,,,,
B4,Pássaro Fugido,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:0A4d6hN1JTKvdl30bUFGUS,Glorioso Santo Antonio,Antonio Carlos & Jocafi,0A4d6hN1JTKvdl30bUFGUS,58.6,field,REVISAR,,,,,,,
B5,Paraíso,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984,Pássaro Fugido,Antonio Carlos E Jocafi,spotify:track:0zYHaAPOoGIFeHnmIWpgKt,Alabá - Dub,Russo Passapusso,0zYHaAPOoGIFeHnmIWpgKt,32.3,field,REJEITADO,,,,,,,
