position,track_title,artist_raw,release_id,artist_clean,cover_url,thumb_url,styles,genres,year,album_title,album_artist
B3,Sweet Memories,Ray Charles,7547487,Ray Charles,https://i.discogs.com/3-finHOjWUwwjISeYs1U9kEx1QiMBHNPIiaMPfaJrdA/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDc0/ODctMTQ0Mzc2NDcy/OS01NDM0LmpwZWc.jpeg,https://i.discogs.com/MYcqrjs2_e5hW2stedgb2cjrjjs9XDHivlYTIyY98O8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDc0/ODctMTQ0Mzc2NDcy/OS01NDM0LmpwZWc.jpeg,"Post Bop, Rhythm & Blues, Soul","Jazz, Funk / Soul",1970.0,Love Country Style,Ray Charles
B4,Good Morning Dear,Ray Charles,7547487,Ray Charles,https://i.discogs.com/3-finHOjWUwwjISeYs1U9kEx1QiMBHNPIiaMPfaJrdA/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDc0/ODctMTQ0Mzc2NDcy/OS01NDM0LmpwZWc.jpeg,https://i.discogs.com/MYcqrjs2_e5hW2stedgb2cjrjjs9XDHivlYTIyY98O8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDc0/ODctMTQ0Mzc2NDcy/OS01NDM0LmpwZWc.jpeg,"Post Bop, Rhythm & Blues, Soul","Jazz, Funk / Soul",1970.0,Love Country Style,Ray Charles
B5,Show Me The Sunshine,Ray Charles,7547487,Ray Charles,https://i.discogs.com/3-finHOjWUwwjISeYs1U9kEx1QiMBHNPIiaMPfaJrdA/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDc0/ODctMTQ0Mzc2NDcy/OS01NDM0LmpwZWc.jpeg,https://i.discogs.com/MYcqrjs2_e5hW2stedgb2cjrjjs9XDHivlYTIyY98O8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDc0/ODctMTQ0Mzc2NDcy/OS01NDM0LmpwZWc.jpeg,"Post Bop, Rhythm & Blues, Soul","Jazz, Funk / Soul",1970.0,Love Country Style,Ray Charles
A1,Lança Perfume	,Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
A2,Bem-Me-Quer,Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
A3,Baila Comigo,Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
A4,Shangrilá,Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
B1,Caso Sério,Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
B2,"Nem Luxo, Nem Lixo",Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
B3,João Ninguém,Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
B4,Ôrra Meu,Rita Lee,2240765,Rita Lee,https://i.discogs.com/q4fFXOPcrRtdd61NHcLFFWxBgzrnDUhyk0kYv-8J5UY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,https://i.discogs.com/1gmFW0AmTDQ0AEaMf_uGN1U7tsosTOTasOGmFsi2yXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDA3/NjUtMTY0MDAyMDU3/MC0yMDU0LmpwZWc.jpeg,"Pop Rock, Boogie, MPB","Rock, Latin, Pop",1980.0,Rita Lee,Rita Lee
A1,Flagra,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
A2,Barriga Da Mamãe,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
A3,Barata Tonta,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
A4,Frou-Frou,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
A5,Vote Em Mim,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
B1,Só De Você,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
B2,Brazil Com S,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
B3,Cor De Rosa Choque,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
B4,Pirata Cigano,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
B5,O Circo,Rita Lee & Roberto,1670656,Rita Lee & Roberto,https://i.discogs.com/Zpwy_oUTncgPab9WwoJTHPk1hUd6OBh14IGaKqjE7X4/rs:fit/g:sm/q:90/h:546/w:542/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,https://i.discogs.com/JpJuJ9JKDs6lM00Ztrv9AOSGnf5OM2wpAfOxsmQhHy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzA2/NTYtMTQwMzMyMjk0/My05NjMxLmpwZWc.jpeg,"Pop Rock, MPB, Bossa Nova","Rock, Latin",1982.0,Rita Lee - Roberto De Carvalho,Rita Lee & Roberto
A1,Saúde,Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
A2,Tatibitati,Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
A3,Mutante,Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
A4,Tititi (Galinhagem),Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
B1,Banho De Espuma,Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
B2,Atlântida,Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
B3,Favorita,Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
B4,Mother Nature = Mamãe Natureza,Rita Lee & Roberto,1892641,Rita Lee & Roberto,https://i.discogs.com/QEi0iiTJnpuIhjZfJ_zaxyZG0Q4U_XwEA1kAwZIBREI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,https://i.discogs.com/pocdEzJrEh_ECwOYLf5b7p3r_JoYfsVeVGkwQ5wVvvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTI2/NDEtMTUyNzg5NzU5/My01NTA5LmpwZWc.jpeg,MPB,"Rock, Latin",1981.0,Saúde,Rita Lee & Roberto
A1,S.O.S. (Dit Dit Dit Dat Dat Dat Dit Dit Dit),The S.O.S. Band,1361568,The S.O.S. Band,https://i.discogs.com/1OraEwDN8Zo4vO5uAoMg5JHFmmS55ckPHJWt1N2KPGs/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,https://i.discogs.com/-G6k0xnruWdkM7UGKdELC5p44i5kJmi_NsM1JQ6vWEA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,"Soul, Disco",Funk / Soul,1980.0,S.O.S.,The S.O.S. Band
A2,What's Wrong With Our Love Affair?,The S.O.S. Band,1361568,The S.O.S. Band,https://i.discogs.com/1OraEwDN8Zo4vO5uAoMg5JHFmmS55ckPHJWt1N2KPGs/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,https://i.discogs.com/-G6k0xnruWdkM7UGKdELC5p44i5kJmi_NsM1JQ6vWEA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,"Soul, Disco",Funk / Soul,1980.0,S.O.S.,The S.O.S. Band
A3,Open Letter,The S.O.S. Band,1361568,The S.O.S. Band,https://i.discogs.com/1OraEwDN8Zo4vO5uAoMg5JHFmmS55ckPHJWt1N2KPGs/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,https://i.discogs.com/-G6k0xnruWdkM7UGKdELC5p44i5kJmi_NsM1JQ6vWEA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,"Soul, Disco",Funk / Soul,1980.0,S.O.S.,The S.O.S. Band
A4,Love Won't Wait For Love,The S.O.S. Band,1361568,The S.O.S. Band,https://i.discogs.com/1OraEwDN8Zo4vO5uAoMg5JHFmmS55ckPHJWt1N2KPGs/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,https://i.discogs.com/-G6k0xnruWdkM7UGKdELC5p44i5kJmi_NsM1JQ6vWEA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjE1/NjgtMTU1ODMzMTQ5/OS01Mzg0LmpwZWc.jpeg,"Soul, Disco",Funk / Soul,1980.0,S.O.S.,The S.O.S. Band
